LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice
174.0,15138,8,1995,1996,506.0,689.0,773.0,1462.0,1304,2794,1.0,2,1,1,3.0,0,146,403000.0
21.0,1680,6,1972,1972,297.0,0.0,483.0,483.0,504,987,0.0,1,1,1,1.0,0,0,94500.0
75.0,10650,5,1976,1976,0.0,182.0,0.0,894.0,0,894,1.0,1,0,0,1.0,365,0,128200.0
,7851,6,2002,2002,,625.0,235.0,860.0,1100,1960,1.0,2,1,2,2.0,288,48,216500.0
21.0,1680,6,1971,1971,604.0,358.0,125.0,483.0,504,987,0.0,1,1,0,1.0,0,0,89500.0
65.0,8773,7,2004,2004,98.0,24.0,1390.0,1414.0,0,1414,0.0,2,0,0,2.0,132,105,185500.0
,9453,7,1993,2003,0.0,402.0,594.0,996.0,730,1744,0.0,2,1,0,2.0,370,70,194500.0
93.0,12030,8,2007,2007,254.0,0.0,1694.0,1694.0,0,1694,0.0,2,0,0,3.0,168,228,318000.0
52.0,8741,6,1945,1950,0.0,94.0,641.0,735.0,689,1487,0.0,1,1,1,1.0,0,140,113000.0
75.0,9000,8,2008,2008,36.0,1078.0,488.0,1566.0,0,1566,1.0,2,0,0,2.0,144,168,262500.0
40.0,3880,5,1945,1997,0.0,329.0,357.0,686.0,0,866,0.0,1,0,0,0.0,58,42,110500.0
63.0,5000,5,1900,1950,0.0,0.0,540.0,540.0,551,1440,0.0,1,0,0,1.0,0,0,79000.0
75.0,10762,6,1980,1980,0.0,0.0,626.0,626.0,591,1217,0.0,1,1,1,1.0,0,28,120000.0
,8880,7,1994,2002,0.0,695.0,253.0,948.0,888,2110,1.0,2,1,2,2.0,0,130,205000.0
80.0,10400,7,1988,1988,102.0,929.0,916.0,1845.0,0,1872,0.0,2,0,1,2.0,197,39,241500.0
69.0,9142,6,1910,1950,0.0,0.0,1020.0,1020.0,1020,1928,0.0,2,0,0,1.0,0,60,137000.0
75.0,11310,6,1954,1954,0.0,0.0,1367.0,1367.0,0,1375,0.0,1,0,1,2.0,0,30,140000.0
72.0,11317,7,2003,2003,101.0,0.0,840.0,840.0,828,1668,0.0,2,1,0,2.0,144,68,180000.0
,159000,6,1958,2006,472.0,697.0,747.0,1444.0,700,2144,0.0,2,0,2,2.0,0,98,277000.0
55.0,5350,3,1940,1966,0.0,0.0,728.0,728.0,0,1306,0.0,1,0,0,0.0,263,0,76500.0
44.0,4750,8,2006,2007,481.0,1573.0,0.0,1573.0,0,1625,1.0,2,0,1,2.0,123,0,235000.0
65.0,8366,6,2004,2004,0.0,0.0,798.0,798.0,842,1640,0.0,2,1,0,2.0,138,45,173000.0
85.0,9350,6,1964,1991,108.0,270.0,452.0,1302.0,0,1302,0.0,2,0,0,1.0,333,0,158000.0
70.0,8400,5,1957,1957,0.0,922.0,392.0,1314.0,0,1314,1.0,1,0,0,1.0,250,0,145000.0
66.0,8738,7,1999,1999,302.0,0.0,975.0,975.0,1286,2291,0.0,2,1,1,2.0,192,0,230000.0
64.0,8791,6,2003,2003,0.0,503.0,361.0,864.0,864,1728,0.0,2,1,0,2.0,216,56,207500.0
68.0,8814,7,2006,2006,180.0,1334.0,270.0,1604.0,0,1604,1.0,2,1,1,2.0,123,110,220000.0
80.0,12435,7,2001,2001,172.0,361.0,602.0,963.0,829,1792,0.0,2,1,1,2.0,0,96,231500.0
70.0,12702,5,1956,1956,0.0,0.0,0.0,0.0,0,882,0.0,1,0,0,1.0,0,45,97000.0
120.0,19296,6,1962,1962,399.0,672.0,0.0,1362.0,0,1382,1.0,1,0,1,2.0,0,0,176000.0
69.0,9588,8,2007,2007,270.0,0.0,1482.0,1482.0,1092,2574,0.0,2,1,1,3.0,0,148,276000.0
88.0,8471,6,1977,1995,46.0,506.0,0.0,506.0,0,1212,1.0,1,0,1,2.0,292,12,151000.0
50.0,5500,5,1929,2001,0.0,234.0,0.0,926.0,0,1316,1.0,1,0,0,2.0,0,0,130000.0
30.0,5232,5,1925,2004,0.0,0.0,680.0,680.0,0,764,0.0,1,0,0,2.0,0,0,73000.0
78.0,12090,6,1981,1981,210.0,588.0,606.0,1422.0,0,1422,0.0,2,0,1,2.0,276,0,175500.0
70.0,11207,6,1997,1997,0.0,714.0,88.0,802.0,709,1511,1.0,2,1,1,2.0,95,75,185000.0
60.0,8400,5,1939,1997,0.0,378.0,342.0,720.0,720,2192,0.0,2,1,1,1.0,262,24,179500.0
71.0,6900,5,1940,1955,0.0,403.0,212.0,740.0,0,778,0.0,1,0,1,1.0,0,25,120500.0
,7917,6,1976,1976,174.0,751.0,392.0,1143.0,0,1113,1.0,1,1,1,1.0,370,30,148000.0
84.0,10728,8,2006,2006,0.0,0.0,1095.0,1095.0,844,1939,0.0,2,1,1,3.0,192,51,266000.0
73.0,39104,7,1954,2005,0.0,226.0,96.0,1385.0,0,1363,1.0,1,0,2,2.0,81,0,241500.0
92.0,11764,8,1999,2007,348.0,524.0,628.0,1152.0,1106,2270,0.0,2,1,1,3.0,132,57,290000.0
80.0,9600,6,1958,1988,183.0,620.0,0.0,1240.0,0,1632,1.0,2,0,1,1.0,289,0,139000.0
76.0,8314,5,1982,1982,0.0,546.0,270.0,816.0,0,816,0.0,1,0,0,1.0,168,0,124500.0
55.0,7264,7,1925,2007,0.0,0.0,952.0,952.0,596,1548,0.0,2,1,0,2.0,74,0,205000.0
129.0,9196,7,2003,2003,0.0,0.0,1560.0,1560.0,0,1560,0.0,2,0,0,2.0,100,150,201000.0
140.0,19138,4,1951,1951,0.0,120.0,744.0,864.0,0,864,0.0,1,0,0,2.0,0,0,141000.0
107.0,14450,9,2006,2007,315.0,0.0,2121.0,2121.0,0,2121,0.0,2,1,1,3.0,124,98,415298.0
83.0,10005,7,1977,1977,299.0,392.0,768.0,1160.0,866,2022,0.0,2,1,1,2.0,288,117,192000.0
82.0,11287,7,1989,1989,340.0,421.0,386.0,807.0,807,1982,0.0,2,1,1,2.0,0,84,228500.0
60.0,7200,6,2006,2006,68.0,905.0,357.0,1262.0,0,1262,0.0,2,0,0,2.0,0,120,185000.0
34.0,5063,7,2007,2008,166.0,904.0,410.0,1314.0,0,1314,1.0,2,0,1,2.0,172,62,207500.0
74.0,9612,8,2008,2009,72.0,0.0,1468.0,1468.0,0,1468,0.0,2,0,1,3.0,210,150,244600.0
50.0,8012,6,1992,1992,0.0,430.0,1145.0,1575.0,0,1575,1.0,2,0,0,2.0,0,0,179200.0
35.0,4251,7,2006,2007,0.0,0.0,625.0,625.0,625,1250,0.0,2,1,0,2.0,0,54,164700.0
77.0,9786,6,1962,1981,0.0,600.0,312.0,912.0,649,1734,0.0,1,1,1,2.0,0,0,159000.0
,8125,4,1971,1971,0.0,614.0,244.0,858.0,0,858,0.0,1,0,0,0.0,0,0,88000.0
,9819,5,1967,1967,31.0,450.0,432.0,882.0,0,900,0.0,1,0,0,1.0,0,0,122000.0
60.0,8730,6,1915,2003,0.0,0.0,698.0,698.0,698,1396,0.0,1,0,0,1.0,0,0,153575.0
120.0,15611,8,2006,2006,0.0,0.0,1079.0,1079.0,840,1919,0.0,2,1,1,2.0,0,51,233230.0
55.0,5687,5,1912,2000,0.0,210.0,570.0,780.0,780,1716,1.0,2,0,0,0.0,0,184,135900.0
60.0,11409,5,1949,2008,0.0,292.0,476.0,768.0,568,1716,0.0,1,1,1,1.0,0,0,131000.0
,16659,7,1977,1994,34.0,795.0,0.0,795.0,795,2263,1.0,2,1,1,2.0,0,250,235000.0
80.0,9600,6,1953,1953,238.0,1285.0,131.0,1416.0,0,1644,1.0,1,0,2,2.0,110,0,167000.0
37.0,7937,6,1984,1984,0.0,819.0,184.0,1003.0,0,1003,1.0,1,0,0,2.0,120,0,142500.0
75.0,13710,5,1950,1950,0.0,420.0,490.0,910.0,648,1558,0.0,1,1,0,1.0,289,0,152000.0
66.0,7399,7,1997,1998,1600.0,649.0,326.0,975.0,975,1950,0.0,2,1,1,2.0,0,10,239000.0
90.0,11700,6,1968,1968,365.0,384.0,143.0,702.0,702,1743,0.0,1,2,1,2.0,224,0,175000.0
80.0,14000,6,1950,2004,0.0,0.0,1092.0,1092.0,0,1152,0.0,1,0,1,1.0,0,36,158500.0
90.0,15750,5,1953,1953,56.0,841.0,324.0,1165.0,0,1336,1.0,1,0,2,1.0,0,0,157000.0
66.0,16226,8,1998,1999,0.0,281.0,747.0,1028.0,1242,2452,0.0,2,1,1,2.0,208,50,267000.0
118.0,13704,7,2001,2002,150.0,0.0,1541.0,1541.0,0,1541,0.0,2,0,1,3.0,468,81,205000.0
70.0,9800,5,1972,1972,0.0,894.0,0.0,894.0,0,894,1.0,1,0,0,2.0,256,0,149900.0
87.0,18386,7,1880,2002,0.0,0.0,1470.0,1470.0,1818,3493,0.0,3,0,1,3.0,302,0,295000.0
80.0,10386,8,2004,2005,246.0,1464.0,536.0,2000.0,0,2000,1.0,2,0,0,3.0,168,0,305900.0
116.0,13474,7,1990,1991,246.0,700.0,0.0,700.0,1121,2243,1.0,2,1,1,3.0,127,44,225000.0
,7920,6,1920,1950,0.0,0.0,319.0,319.0,371,1406,0.0,1,0,0,0.0,0,144,89500.0
,12342,4,1940,1950,0.0,262.0,599.0,861.0,0,861,0.0,1,0,0,2.0,158,0,82500.0
90.0,12378,9,2003,2004,0.0,1274.0,622.0,1896.0,0,1944,1.0,2,0,3,3.0,208,175,360000.0
,7685,6,1993,1994,112.0,518.0,179.0,697.0,804,1501,0.0,2,1,1,2.0,190,63,165600.0
50.0,8000,6,1948,2002,0.0,680.0,292.0,972.0,0,972,1.0,1,0,1,1.0,0,0,132000.0
65.0,7800,5,1939,1950,0.0,507.0,286.0,793.0,325,1118,1.0,1,0,1,2.0,0,0,119900.0
150.0,215245,7,1965,1965,0.0,1236.0,80.0,2136.0,0,2036,2.0,2,0,2,2.0,0,0,375000.0
60.0,9600,7,1925,1990,0.0,16.0,712.0,728.0,809,1641,0.0,1,1,1,2.0,0,0,178000.0
71.0,7795,7,2004,2005,0.0,425.0,291.0,716.0,716,1432,1.0,2,1,1,2.0,100,51,188500.0
94.0,13005,7,1980,1980,278.0,692.0,153.0,845.0,1200,2353,1.0,2,1,1,2.0,288,195,260000.0
75.0,9000,8,2006,2006,0.0,0.0,1088.0,1088.0,871,1959,0.0,2,1,1,3.0,208,46,270000.0
90.0,9900,7,1993,1993,256.0,987.0,360.0,1347.0,1274,2646,1.0,2,1,1,3.0,340,60,260000.0
,14115,7,1980,1980,225.0,1036.0,336.0,1372.0,0,1472,1.0,2,0,2,2.0,233,48,187500.0
111.0,16259,9,2006,2006,370.0,0.0,1249.0,1249.0,1347,2596,0.0,3,1,0,3.0,240,154,342643.0
99.0,12099,8,2004,2004,388.0,970.0,166.0,1136.0,1332,2468,1.0,2,1,1,3.0,184,154,354000.0
86.0,10380,7,1986,1987,172.0,28.0,0.0,1502.0,1177,2730,1.0,2,1,1,2.0,201,96,301000.0
49.0,5820,3,1955,2005,0.0,256.0,906.0,1162.0,0,1163,1.0,1,0,0,1.0,142,98,126175.0
96.0,11275,7,1967,2007,300.0,0.0,710.0,710.0,1080,2978,0.0,2,1,1,2.0,240,0,242000.0
50.0,5000,5,1941,1950,0.0,116.0,604.0,720.0,0,803,0.0,1,0,0,2.0,0,0,87000.0
32.0,10846,8,1993,1993,0.0,1619.0,100.0,1719.0,0,1719,2.0,1,1,2,2.0,122,30,324000.0
80.0,11600,6,1960,1960,175.0,565.0,818.0,1383.0,0,1383,0.0,1,1,0,1.0,0,45,145250.0
,11888,6,1916,1994,0.0,0.0,844.0,844.0,689,2134,0.0,2,0,0,2.0,0,60,214500.0
60.0,6402,5,1920,1950,0.0,0.0,596.0,596.0,596,1192,0.0,1,0,0,1.0,0,0,78000.0
,10624,5,1964,1964,84.0,40.0,1424.0,1728.0,0,1728,0.0,2,0,0,1.0,155,0,119000.0
70.0,8176,5,1958,1992,0.0,846.0,210.0,1056.0,0,1056,1.0,1,0,0,1.0,0,0,139000.0
85.0,10655,8,2003,2004,296.0,1124.0,1603.0,3206.0,0,1629,1.0,2,0,1,3.0,0,0,284000.0
59.0,8198,7,2004,2004,146.0,720.0,638.0,1358.0,0,1358,1.0,2,0,1,2.0,192,30,207000.0
59.0,9042,6,1998,1998,0.0,828.0,115.0,943.0,695,1638,1.0,2,1,2,2.0,100,38,192000.0
,164660,5,1965,1965,0.0,1249.0,103.0,1499.0,167,1786,2.0,2,0,2,2.0,670,0,228950.0
86.0,14157,9,2005,2006,200.0,1249.0,673.0,1922.0,0,1922,1.0,2,0,1,3.0,178,51,377426.0
70.0,9135,7,2002,2003,113.0,810.0,726.0,1536.0,0,1536,1.0,2,0,0,2.0,192,74,214000.0
91.0,14145,7,1984,1998,0.0,213.0,995.0,1208.0,0,1621,1.0,2,0,0,2.0,108,45,202500.0
66.0,12400,6,1958,1998,176.0,585.0,630.0,1215.0,0,1215,0.0,1,0,0,1.0,0,0,155000.0
85.0,14191,8,2002,2002,0.0,0.0,967.0,967.0,915,1908,0.0,2,1,0,2.0,135,0,202900.0
60.0,8400,4,1950,1950,0.0,0.0,721.0,721.0,0,841,0.0,1,0,0,1.0,250,0,82000.0
,8544,3,1949,1950,340.0,0.0,0.0,0.0,0,1040,0.0,2,0,0,2.0,0,0,87500.0
63.0,8849,9,2005,2005,616.0,28.0,1656.0,1684.0,0,1684,0.0,2,0,1,2.0,495,72,266000.0
36.0,2592,5,1976,1976,0.0,129.0,175.0,536.0,576,1112,0.0,1,1,0,1.0,182,0,85000.0
65.0,6435,6,1939,1950,0.0,0.0,972.0,972.0,605,1577,0.0,1,0,1,1.0,0,0,140200.0
,12772,6,1960,1998,0.0,498.0,460.0,958.0,0,958,0.0,1,0,0,1.0,0,0,151500.0
,17600,6,1960,1960,30.0,1270.0,208.0,1478.0,0,1478,1.0,2,0,2,2.0,0,40,157500.0
36.0,2448,7,2003,2004,106.0,573.0,191.0,764.0,862,1626,1.0,2,1,0,2.0,0,27,154000.0
56.0,20431,9,2005,2006,870.0,1410.0,438.0,1848.0,880,2728,1.0,2,1,2,3.0,0,0,437154.0
68.0,7820,9,2007,2007,362.0,0.0,1869.0,1869.0,0,1869,0.0,2,0,1,2.0,210,54,318061.0
,5271,7,1986,1986,0.0,1082.0,371.0,1453.0,0,1453,1.0,1,1,1,2.0,0,80,190000.0
60.0,9084,5,1941,1950,0.0,236.0,0.0,616.0,495,1111,0.0,1,0,0,1.0,48,0,95000.0
60.0,8520,6,1928,2003,0.0,0.0,624.0,624.0,0,720,0.0,1,0,0,2.0,106,0,105900.0
60.0,8400,6,1940,2000,0.0,388.0,552.0,940.0,403,1595,0.0,1,0,2,1.0,0,0,140000.0
105.0,11249,6,1995,1995,0.0,334.0,322.0,1200.0,0,1200,1.0,2,0,0,2.0,0,26,177500.0
,9248,6,1992,1992,106.0,560.0,598.0,1158.0,0,1167,1.0,2,0,0,2.0,120,26,173000.0
44.0,4224,5,1976,1976,0.0,874.0,268.0,1142.0,0,1142,1.0,1,1,1,2.0,536,90,134000.0
92.0,6930,5,1958,1958,120.0,300.0,468.0,1062.0,0,1352,0.0,1,0,0,1.0,168,0,130000.0
78.0,12011,8,1998,1998,530.0,956.0,130.0,1086.0,838,1924,1.0,2,1,1,2.0,208,75,280000.0
,7540,6,1978,1978,0.0,773.0,115.0,888.0,0,912,1.0,1,0,1,2.0,0,0,156000.0
,9144,5,1940,1982,0.0,399.0,484.0,883.0,517,1505,1.0,1,0,0,1.0,0,0,145000.0
64.0,7301,7,2003,2003,500.0,0.0,0.0,0.0,1427,1922,0.0,3,0,1,2.0,0,0,198500.0
21.0,1680,6,1972,2007,510.0,162.0,321.0,483.0,504,987,0.0,1,1,0,1.0,250,0,118000.0
,18800,6,1976,1976,120.0,712.0,84.0,796.0,784,1574,1.0,2,1,1,2.0,306,111,190000.0
59.0,10690,5,1920,1997,0.0,456.0,216.0,672.0,672,1344,0.0,1,0,0,1.0,0,128,147000.0
,9500,6,1963,1963,247.0,609.0,785.0,1394.0,0,1394,1.0,1,1,2,2.0,0,76,159000.0
101.0,9150,6,1962,1962,305.0,371.0,728.0,1099.0,0,1431,0.0,1,0,1,1.0,64,110,165000.0
78.0,7800,5,1954,1954,200.0,540.0,728.0,1268.0,0,1268,0.0,1,0,1,1.0,0,98,132000.0
,9830,5,1959,2006,0.0,72.0,733.0,1063.0,0,1287,1.0,1,0,1,2.0,364,17,162000.0
,8121,6,2000,2000,0.0,0.0,953.0,953.0,711,1664,0.0,2,1,1,2.0,100,40,172400.0
80.0,17120,4,1959,1959,0.0,0.0,0.0,0.0,468,1588,0.0,2,0,1,2.0,0,59,134432.0
50.0,7175,6,1984,1984,0.0,623.0,0.0,744.0,0,752,1.0,1,0,0,1.0,353,0,125000.0
79.0,10634,5,1953,1953,0.0,428.0,0.0,608.0,0,1319,1.0,1,0,0,1.0,66,0,123000.0
65.0,8200,7,2003,2004,0.0,0.0,847.0,847.0,1081,1928,0.0,2,1,1,2.0,100,48,219500.0
,10020,1,1922,1950,0.0,350.0,333.0,683.0,0,904,1.0,0,1,0,0.0,0,0,61000.0
57.0,8846,5,1996,1996,0.0,298.0,572.0,870.0,0,914,0.0,1,0,0,2.0,0,0,148000.0
102.0,11143,8,2004,2005,0.0,0.0,1580.0,1580.0,886,2466,0.0,3,0,1,2.0,159,214,340000.0
88.0,11394,9,2010,2010,350.0,1445.0,411.0,1856.0,0,1856,1.0,1,1,1,3.0,113,0,394432.0
60.0,8123,6,2000,2000,16.0,0.0,982.0,982.0,793,1800,0.0,2,1,1,2.0,100,63,179000.0
50.0,5000,5,1924,1950,0.0,218.0,808.0,1026.0,665,1691,0.0,2,0,1,1.0,0,0,127000.0
60.0,7200,7,2006,2006,0.0,0.0,1293.0,1293.0,0,1301,1.0,2,0,1,2.0,216,121,187750.0
79.0,9245,7,2006,2006,0.0,0.0,939.0,939.0,858,1797,0.0,2,1,0,2.0,144,53,213500.0
60.0,9000,6,1928,1950,0.0,0.0,784.0,784.0,0,784,0.0,1,0,0,2.0,0,0,76000.0
,53107,6,1992,1992,0.0,985.0,595.0,1580.0,874,1953,1.0,2,1,2,2.0,216,231,240000.0
43.0,3182,8,2004,2005,16.0,24.0,1232.0,1256.0,0,1269,0.0,2,0,1,2.0,146,20,192000.0
58.0,8410,5,1910,1996,0.0,0.0,658.0,658.0,526,1184,0.0,1,0,0,0.0,0,151,81000.0
72.0,7200,6,1976,1976,255.0,631.0,410.0,1041.0,0,1125,1.0,1,0,1,1.0,296,0,125000.0
93.0,9382,7,1999,2000,125.0,0.0,1468.0,1468.0,0,1479,0.0,2,0,0,2.0,120,25,191000.0
96.0,12474,10,2007,2008,272.0,1280.0,402.0,1682.0,590,2332,1.0,2,1,1,3.0,196,134,426000.0
50.0,8405,5,1900,1950,0.0,241.0,229.0,861.0,406,1367,1.0,1,0,0,1.0,0,130,119000.0
71.0,12209,6,2001,2002,0.0,690.0,114.0,804.0,1157,1961,1.0,2,1,1,2.0,125,192,215000.0
,8339,5,1959,1959,0.0,0.0,0.0,0.0,0,882,0.0,1,0,0,1.0,0,0,106500.0
,7446,4,1941,1950,0.0,266.0,522.0,788.0,0,788,0.0,1,0,2,0.0,0,0,100000.0
60.0,10134,5,1940,1950,0.0,0.0,735.0,735.0,299,1034,0.0,1,0,0,1.0,0,39,109000.0
68.0,9571,5,1956,1956,0.0,739.0,405.0,1144.0,0,1144,1.0,1,0,0,1.0,44,0,129000.0
60.0,7200,5,1972,1972,0.0,777.0,117.0,894.0,0,894,0.0,1,0,0,2.0,215,0,123000.0
69.0,7590,5,1962,1962,288.0,540.0,324.0,864.0,936,1812,0.0,2,0,1,1.0,0,168,169500.0
60.0,8967,5,1920,1950,0.0,0.0,961.0,961.0,0,1077,0.0,1,0,0,1.0,0,0,67000.0
65.0,8125,7,2006,2007,100.0,812.0,280.0,1092.0,438,1550,1.0,2,0,0,2.0,0,168,241000.0
38.0,14963,8,1996,1996,0.0,786.0,474.0,1260.0,0,1288,1.0,1,1,2,2.0,120,30,245500.0
65.0,8767,7,2005,2005,0.0,24.0,1286.0,1310.0,0,1310,0.0,2,0,1,2.0,0,0,164990.0
60.0,10200,5,1940,1997,0.0,0.0,672.0,672.0,0,672,0.0,1,0,0,1.0,168,0,108000.0
93.0,12090,8,1998,1998,650.0,0.0,1141.0,1141.0,1098,2263,0.0,2,1,1,2.0,144,123,258000.0
,10364,6,1995,1996,0.0,0.0,806.0,806.0,766,1572,0.0,2,1,1,2.0,0,40,168000.0
,9991,4,1976,1993,0.0,1116.0,165.0,1281.0,0,1620,1.0,2,0,1,2.0,120,78,150000.0
51.0,10480,6,1936,1950,0.0,0.0,1064.0,1064.0,0,1639,0.0,1,0,0,1.0,0,0,115000.0
63.0,15576,6,1915,1976,0.0,0.0,840.0,840.0,840,1680,0.0,2,0,0,1.0,0,0,177000.0
109.0,14154,7,2006,2006,350.0,0.0,1063.0,1063.0,1101,2172,0.0,2,1,1,3.0,192,62,280000.0
85.0,10800,8,2007,2008,100.0,789.0,245.0,1034.0,1028,2078,1.0,2,1,1,3.0,0,102,339750.0
68.0,9571,5,1958,1958,0.0,0.0,1276.0,1276.0,0,1276,0.0,1,0,0,1.0,0,0,60000.0
100.0,34650,5,1955,1955,0.0,1056.0,0.0,1056.0,0,1056,1.0,1,0,0,2.0,264,0,145000.0
,4403,7,2009,2009,432.0,578.0,892.0,1470.0,0,1478,1.0,2,1,1,2.0,0,144,222000.0
56.0,8960,5,1927,1950,0.0,0.0,1008.0,1008.0,0,1028,0.0,1,0,1,2.0,0,0,115000.0
59.0,11228,7,1993,1993,0.0,50.0,499.0,1080.0,1017,2097,0.0,2,1,1,3.0,196,187,228000.0
73.0,8899,7,2007,2007,0.0,24.0,1316.0,1340.0,0,1340,0.0,2,0,0,2.0,100,30,181134.0
74.0,7844,6,1978,1978,203.0,209.0,463.0,672.0,728,1400,0.0,1,1,1,2.0,0,0,149500.0
86.0,22420,6,1918,1950,0.0,1128.0,242.0,1370.0,1254,2624,1.0,2,1,1,3.0,0,0,239000.0
60.0,8160,5,1940,1950,0.0,312.0,444.0,756.0,378,1134,1.0,1,1,0,1.0,0,0,126000.0
65.0,8450,5,1968,1968,0.0,775.0,281.0,1056.0,0,1056,1.0,1,0,1,1.0,0,85,142000.0
78.0,7060,7,1997,1998,200.0,1309.0,35.0,1344.0,0,1344,2.0,2,0,0,4.0,0,0,206300.0
,16635,6,1977,2000,126.0,1246.0,356.0,1602.0,0,1602,0.0,2,0,1,2.0,240,0,215000.0
100.0,21750,5,1954,1954,0.0,0.0,988.0,988.0,0,988,0.0,1,0,0,2.0,0,0,113000.0
80.0,9200,8,1998,1998,473.0,986.0,484.0,1470.0,1160,2630,1.0,2,1,1,3.0,0,66,315000.0
72.0,9000,6,1956,1956,74.0,616.0,580.0,1196.0,0,1196,1.0,1,0,1,1.0,0,44,139000.0
60.0,3378,7,1946,1992,0.0,0.0,651.0,651.0,682,1389,0.0,1,1,2,1.0,0,0,135000.0
,12800,7,1989,1989,145.0,1518.0,0.0,1518.0,0,1644,1.0,2,0,1,2.0,80,0,275000.0
77.0,8593,4,1957,1957,0.0,288.0,619.0,907.0,0,907,0.0,1,0,0,1.0,0,0,109008.0
64.0,6762,7,2007,2007,108.0,664.0,544.0,1208.0,0,1208,1.0,2,0,0,2.0,105,54,195400.0
130.0,11457,6,1988,1988,0.0,1005.0,387.0,1392.0,0,1412,1.0,2,0,1,2.0,0,0,175000.0
21.0,1680,6,1971,1971,232.0,387.0,96.0,483.0,504,987,0.0,1,1,0,1.0,0,0,85400.0
60.0,5586,6,1920,1998,0.0,0.0,901.0,901.0,110,1198,0.0,1,0,0,0.0,0,98,79900.0
24.0,1920,5,1971,1971,376.0,471.0,294.0,765.0,600,1365,1.0,1,1,0,2.0,240,36,122500.0
100.0,10839,6,1997,1998,0.0,0.0,926.0,926.0,678,1604,0.0,2,1,1,2.0,0,36,181000.0
21.0,1890,4,1972,1972,0.0,495.0,135.0,630.0,0,630,1.0,1,0,0,0.0,88,0,81000.0
43.0,10667,7,1996,1996,0.0,385.0,70.0,799.0,834,1661,1.0,2,1,1,2.0,158,61,212000.0
40.0,4400,6,1920,1950,0.0,0.0,648.0,648.0,384,1118,0.0,1,0,0,2.0,0,0,116000.0
50.0,6000,6,1926,2004,0.0,0.0,884.0,884.0,0,904,0.0,1,0,0,1.0,0,0,119000.0
40.0,4280,5,1913,2002,0.0,365.0,75.0,440.0,0,694,0.0,1,0,1,1.0,0,0,90350.0
67.0,12354,6,1920,2000,0.0,0.0,684.0,684.0,512,1196,0.0,1,0,0,2.0,0,46,110000.0
105.0,15431,10,2008,2008,200.0,1767.0,788.0,3094.0,0,2402,1.0,2,0,2,3.0,0,72,555000.0
92.0,12108,4,1955,1955,270.0,133.0,1307.0,1440.0,0,1440,0.0,2,0,0,0.0,0,0,118000.0
52.0,6240,5,1930,1992,0.0,0.0,1078.0,1078.0,445,1573,0.0,2,0,1,2.0,0,0,162900.0
53.0,3922,7,2006,2007,72.0,0.0,1258.0,1258.0,0,1258,0.0,2,0,1,3.0,144,16,172500.0
70.0,8750,7,1994,1995,0.0,642.0,273.0,915.0,975,1908,1.0,2,1,1,2.0,144,133,210000.0
73.0,9855,6,1956,1956,0.0,0.0,1436.0,1436.0,0,1689,0.0,1,0,1,2.0,0,0,127500.0
137.0,16492,6,1966,2002,0.0,247.0,557.0,1517.0,0,1888,0.0,2,1,1,2.0,0,0,190000.0
,11214,7,1998,1999,0.0,0.0,930.0,930.0,930,1886,0.0,2,1,1,2.0,89,0,199900.0
50.0,8600,6,1937,1950,0.0,0.0,780.0,780.0,596,1376,0.0,2,0,1,1.0,0,0,119500.0
50.0,6000,3,1948,2002,0.0,331.0,318.0,649.0,504,1183,0.0,1,1,0,1.0,0,176,120000.0
70.0,5684,6,1930,2005,0.0,0.0,813.0,813.0,0,813,0.0,1,0,0,1.0,0,113,110000.0
62.0,70761,7,1975,1975,0.0,655.0,878.0,1533.0,0,1533,1.0,2,0,2,2.0,200,54,280000.0
,9303,6,1996,1997,42.0,742.0,130.0,872.0,868,1756,1.0,2,1,0,2.0,144,122,204000.0
75.0,9000,8,2008,2008,0.0,0.0,768.0,768.0,804,1590,0.0,2,1,0,2.0,0,30,210000.0
63.0,9297,5,1976,1976,0.0,1606.0,122.0,1728.0,0,1728,2.0,2,0,0,2.0,0,0,188000.0
80.0,9600,7,1973,1973,320.0,916.0,326.0,1242.0,0,1242,0.0,1,1,1,2.0,0,0,175500.0
34.0,4571,5,1916,1950,0.0,0.0,624.0,624.0,720,1344,0.0,1,0,0,3.0,0,0,98000.0
,53227,4,1954,1994,0.0,1116.0,248.0,1364.0,0,1663,1.0,1,0,2,2.0,224,137,256000.0
,5100,8,1925,1996,0.0,0.0,588.0,588.0,833,1666,0.0,1,0,1,1.0,192,63,161000.0
,7015,5,1950,1950,161.0,185.0,524.0,709.0,224,1203,1.0,1,0,1,1.0,0,0,110000.0
75.0,8004,8,2009,2009,110.0,544.0,288.0,832.0,1103,1935,1.0,2,1,0,2.0,0,150,263435.0
60.0,7200,7,1936,2007,0.0,350.0,0.0,560.0,560,1135,1.0,1,0,0,2.0,256,0,155000.0
60.0,8281,5,1965,1965,0.0,553.0,0.0,864.0,0,864,0.0,1,0,1,1.0,0,0,62383.0
74.0,11988,6,1934,1995,0.0,326.0,389.0,715.0,811,1660,0.0,1,1,1,1.0,0,0,188700.0
60.0,8430,5,1978,1978,136.0,616.0,424.0,1040.0,0,1040,0.0,2,0,0,0.0,0,0,124000.0
